userName;score;at;content;label
Pengguna Google;5;27/03/2025 03:16;bagus tapi tolong kalau mau buat iklan jangan iklan judi;netral
Pengguna Google;1;27/03/2025 03:15;ngelag aplikasi nya suka bug;negatif
Pengguna Google;4;27/03/2025 03:15;bagus sekali;positif
Pengguna Google;5;27/03/2025 03:14;sangat bagus;positif
Pengguna Google;5;27/03/2025 03:13;aplikasi ini sangat bagus untuk dijadikan tiktok ka;positif
Pengguna Google;5;27/03/2025 03:13;Good App;positif
Pengguna Google;3;27/03/2025 03:12;Capcut kebelet naik haji??????;negatif
Pengguna Google;1;27/03/2025 03:07;knp cap cut saya nggak bisa buat edit ya;negatif
Pengguna Google;1;27/03/2025 03:07;jelek pokoknya;negatif
Pengguna Google;1;27/03/2025 03:06;mending capcut dulu;negatif
Pengguna Google;4;27/03/2025 03:05;aplikasi nya bagus tapi ada kekurangan nya yaitu iklan dan fitur pro tolong dong ilangin keduanya;netral
Pengguna Google;5;27/03/2025 03:05;apk keramat di hp ku karna selalu di gunain aku seneng banget karna zelaku bagus;positif
Pengguna Google;5;27/03/2025 03:05;bekerjalah dengan rajin;netral
Pengguna Google;5;27/03/2025 03:03;bagus JJ nya bikin aku terkenal????;positif
Pengguna Google;5;27/03/2025 03:01;bagus tp mb nyyyyyyaaaa;netral
Pengguna Google;5;27/03/2025 02:55;sangat cocok untuk anda semua pengunjung setia;positif
Pengguna Google;1;27/03/2025 02:52;semuanya pro;negatif
Pengguna Google;5;27/03/2025 02:49;bagus;positif
Pengguna Google;5;27/03/2025 02:48;saya kasih bintang 5 karena lumayan untuk pemula;positif
Pengguna Google;1;27/03/2025 02:43;"dulu selalu gratis, pas udh banyak yg tau jadi berbayar, ganti apk pas lagi ngedit juga ada iklan, kikir banget luuuu cangcut""";negatif
Pengguna Google;5;27/03/2025 02:41;senang bisa edit foto;positif
Pengguna Google;5;27/03/2025 02:38;b aja tapi bagus;netral
Pengguna Google;1;27/03/2025 02:35;ulasan saya, mengapa saat saya cari jj saat saya scrol malah keluar dari apk, tolong capcut yang bener kalo ciptain apk, udah di pro in semua, kebelet haji lo?;negatif
Pengguna Google;5;27/03/2025 02:21;bagusss apk nya terimaksihh yaaaa dan pertimbangan lagi yaaaa;netral
Pengguna Google;5;27/03/2025 02:20;bagus;positif
Pengguna Google;1;27/03/2025 02:19;najia iklan mengandung pinjol auto text jadi pro semuah harus ketik manual mening edit di tiktok langsung;negatif
Pengguna Google;5;27/03/2025 02:17;bagus banget;positif
Pengguna Google;5;27/03/2025 02:15;KIKIR;negatif
Pengguna Google;1;27/03/2025 02:13;Karena sering tidak bisa di download;negatif
Pengguna Google;4;27/03/2025 02:13;karna ada banyak iklann;negatif
Pengguna Google;1;27/03/2025 02:10;buruk download nya banyak Makai ruang;negatif
Pengguna Google;5;27/03/2025 02:10;sangat berguna sekali;positif
Pengguna Google;5;27/03/2025 02:08;Mntap;positif
Pengguna Google;5;27/03/2025 02:06;apikk;positif
Pengguna Google;4;27/03/2025 02:06;Nagusssssss;positif
Pengguna Google;5;27/03/2025 02:05;aplikasi keren banget dahh;positif
Pengguna Google;5;27/03/2025 02:05;bagus banget sy suka tp klok di unduh lama banget, tp saya tetap suka????;positif
Pengguna Google;5;27/03/2025 02:03;capcut ini TDK berfungsi;negatif
Pengguna Google;5;27/03/2025 02:01;Bagus banget;positif
Pengguna Google;3;27/03/2025 02:00;aplikasi ini bagus tapi di sisi lain dia ngelag;netral
Pengguna Google;1;27/03/2025 01:56;lama bngt menginstalnya;negatif
Pengguna Google;5;27/03/2025 01:56;oke;netral
Pengguna Google;4;27/03/2025 01:43;y myan;positif
Pengguna Google;5;27/03/2025 01:38;bagus bisa bikin TV di sakura Shool simulator;positif
Pengguna Google;5;27/03/2025 01:38;capcut the best;positif
Pengguna Google;5;27/03/2025 01:36;bagus bisa buat ngedit video;positif
Pengguna Google;5;27/03/2025 01:35;aplikasi ini sangat bagus????;positif
Pengguna Google;2;27/03/2025 01:33;gak bisa mulu sih lo????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????;negatif
Pengguna Google;5;27/03/2025 01:31;bagus poll deh pokoknya, kalian wajib donwload sekarang;positif
Pengguna Google;1;27/03/2025 01:29;Terla lu berat memonya;negatif
Pengguna Google;5;27/03/2025 01:27;aplikasi ini membuat saya senang dalam mengedit jadi saya kasih bintang 5 ini cukup untuk mendukung aplikasi ini semoga ada update terbaru;positif
Pengguna Google;1;27/03/2025 01:27;lama-lama semua vitur jadi pro, ekspor vidio biasa aja hrs ada logo capcut mana kalau mau di ilangin bayar lagi.;negatif
Pengguna Google;5;27/03/2025 01:18;bagus;positif
Pengguna Google;5;27/03/2025 01:12;saya sangat senang sekali karana bisa etid di captu engga gampang;positif
Pengguna Google;5;27/03/2025 01:11;ok;netral
Pengguna Google;5;27/03/2025 01:07;Knp aku kasih bintang 5 karna capcut sagat brguna ya dang sangat bagus;positif
Pengguna Google;4;27/03/2025 01:06;tapi harusdi apdet aku males apdet lagi;negatif
Pengguna Google;1;27/03/2025 01:04;aplikasi buruk gk kayak dulu bagus sekarang dikit² iklan ayolah ngertiin gua yang sering sakit hati pengn buat sw sad udahh lah lo sama aja kek cewek hobinya nyakitin laki²;negatif
Pengguna Google;1;27/03/2025 00:56;kebanyakan ikan;negatif
Pengguna Google;3;27/03/2025 00:54;aplikasi ini banyak fitur yang di jadikan premium dan juga suka di sebut el premium;netral
Pengguna Google;1;27/03/2025 00:52;semenjak update bukannya lebih baik malah sering macet macet ga jelas;negatif
Pengguna Google;1;27/03/2025 00:43;terlalu berat kebanyakan iklan ga gunaa;negatif
Pengguna Google;5;27/03/2025 00:41;KEREN;positif
Pengguna Google;5;27/03/2025 00:40;ok sdh kembali seperti sebelumnya, Minimal klo update jangan downgrade kualitasnya??;negatif
Pengguna Google;3;27/03/2025 00:36;aplikasi nya bagus dan bisa bikin film tapi sayang kalo pas aku pencet aplikasi nya malah iklan jadi tolong di perbaiki lagi aplikasi capcut nya????;netral
Pengguna Google;1;27/03/2025 00:34;"APLIKASI PELIT KEBELET KAYA DEVELOPER NYA, 100% FITUR DISINI BERBAYAR SEMUA JADI SUSAH BUAT NYOBA"" NYA, MINIMAL KASIH BEBERAPA LAH BIAR PEMULA BISA NYOBA"" FITUR YANG DI SEDIAIN, INI MAH UDAH EMANG DISURUH BELI, MANA MAHAL 127K 1 BULAN, SEDANGKAN APLIKASI LAIN CUMA 15K AN SEBULAN, APLIKASI PELIT, GAUSAH DOWNLOAD APLIKASI INI, PERCUMA HABIS""IN PAKETAN SAMA MEMORI INTERNAL";negatif
Pengguna Google;5;27/03/2025 00:33;aplikasi nya bagus ??;positif
Pengguna Google;1;27/03/2025 00:32;"capcut kenapa sih .suka kluar"" sendiri";netral
Pengguna Google;2;27/03/2025 00:31;mohon di perbaiki lagi karna banyak iklannya dan menginstal nya lama juga;negatif
Pengguna Google;1;27/03/2025 00:26;lma dan tidak bisa trus udah brapa kli ???????;negatif
Pengguna Google;1;27/03/2025 00:22;terlaluu berat banyak bug/lag dan terlalu banyak iklan tolong diperbaiki masa iya hrs dikit dikit iklan.;negatif
Pengguna Google;5;27/03/2025 00:19;mantaaap;positif
Pengguna Google;5;27/03/2025 00:17;cocok buat aku;positif
Pengguna Google;1;27/03/2025 00:16;tolong jangan perbanyak iklan;negatif
Pengguna Google;5;27/03/2025 00:10;ini adalah capcut yang seru;positif
Pengguna Google;5;27/03/2025 00:06;bagus;positif
Pengguna Google;1;27/03/2025 00:00;udah di hapus pro nya malah tetep bayar aneh bintang satu;negatif
Pengguna Google;4;26/03/2025 23:49;lama bet terus g ada yg cocok;negatif
Pengguna Google;5;26/03/2025 23:47;apk kren;positif
Pengguna Google;3;26/03/2025 23:43;bagus banget,tapi ada kekurangan aku mau nge edit foto tapi yng muncul hanya 4 foto pdhl ada 37 foto, mohon di update lebih bagus ya;netral
Pengguna Google;5;26/03/2025 23:42;bagus banget aku kasih bintang 5 ya;positif
Pengguna Google;5;26/03/2025 23:40;bagus;positif
Pengguna Google;5;26/03/2025 23:38;jelek;negatif
Pengguna Google;5;26/03/2025 23:36;membantu menambah pengikut saya di media sosial karna templat² menarik!!;positif
Pengguna Google;5;26/03/2025 23:28;bisa ngedit dan banyak;positif
Pengguna Google;5;26/03/2025 23:25;sangat bagus;positif
Pengguna Google;5;26/03/2025 23:21;aplikasi capcut nya bagus banget bisa edit di situ juga terus bikin vidio bisa pake vidio orang yang di upload sama uang bikin nya juga????;positif
Pengguna Google;2;26/03/2025 23:19;bagus banget bisa edit2 foto atau vidio yang pokok mantap lah ya slebw btw gua orang Brazil anjay mabar;positif
Pengguna Google;5;26/03/2025 23:18;Sukaa bng;positif
Pengguna Google;4;26/03/2025 23:16;"makin diupdate makin gede aja nih perangkatnya udah hampir gk muat dimemorinya, tolong dong jgn kebanyakan bikin efek lagian yg kepake cuma beberapa aja apalagi stiker dll cukup bikin segitu, banyak kendala saat melakukan edit videonya jd ngelag,patah"",ngblur blum lagi harus instal terus bener"" menguras kuota :(";negatif
Pengguna Google;5;26/03/2025 23:14;terhibur banget;positif
Pengguna Google;5;26/03/2025 23:13;ya maklum min aja lah UNTUK HP RAM NYA DI BAWAH 3 JANGAN COBA COBA UNTUK MENDOWNLOAD APLIKASI INI KARENA LEMOT!!!;negatif
Pengguna Google;2;26/03/2025 23:12;minusnya hrs premium klo mau edit + bnyak iklan;negatif
Pengguna Google;5;26/03/2025 23:11;keren pokoknya;positif
Pengguna Google;2;26/03/2025 23:09;kecewa berat keluar terus;negatif
Pengguna Google;2;26/03/2025 23:08;"Minta di update teruuss tpi tiap"" dibuka lodingnya lamaaa bnget. ???? minta di update biar iklanya satu kontener.. dikit"" iklan .. kesentuh munculnya iklan si shopee lamaa lgi ga bisa di skip .. malah melebar ke penawaran dagangan.. Capcut makin lama makin bobrok yah ????";negatif
Pengguna Google;5;26/03/2025 23:06;kerennnnnn!;positif
Pengguna Google;3;26/03/2025 23:04;beh akhir nya ke instal walaupun Roblox nya ke hapuss;netral
Pengguna Google;5;26/03/2025 23:01;sangat menyenangkan;positif
Pengguna Google;5;26/03/2025 22:57;bagus sekali untuk mengedit namun sekarang lebih banyak fitur pro yg harus berbayar jika bisa fitur pro di kurangkan yaa terimakasih????;netral
Pengguna Google;5;26/03/2025 22:51;best;positif
Pengguna Google;5;26/03/2025 22:50;MANTAP ..RECOMMENDED;positif
Pengguna Google;1;26/03/2025 22:50;apk nya goblg bgt;negatif
Pengguna Google;3;26/03/2025 22:47;saya menggunakan capcut dari 2022 dan aplikasi ini tetep bagus dan keren,tapi semenjak ada versi pro saya jadi harus mengeluarkan bajet;negatif
Pengguna Google;1;26/03/2025 22:44;Awal awal bagus, tpi semakin kesini malah makin bnyak efek,animasi dll yang di jadikan premium, sudah gitu kebanyakan iklan, sering lag/crash juga;negatif
Pengguna Google;1;26/03/2025 22:39;kebelet umroh, kebanyakan iklan bolak balik eror;negatif
Pengguna Google;4;26/03/2025 22:39;kalo bisa ukuran di ringan kan aja ya pihak capcut biar lebih lancar lagi??;netral
Pengguna Google;5;26/03/2025 22:39;baik;positif
Pengguna Google;3;26/03/2025 22:36;aplikasi ini sudah bagus, tapi kenapa saya ngasih bintang 3?, karena terlalu banyak iklan dan sering crash pada aplikasi nya;negatif
Pengguna Google;5;26/03/2025 22:09;bgus;positif
Pengguna Google;1;26/03/2025 22:07;Niat bikin aplikasi ga sih aplikasi ko ga bisa di download padahal penyimpanan aman;negatif
Pengguna Google;5;26/03/2025 21:59;baguss;positif
Pengguna Google;5;26/03/2025 21:59;Wow sngat bagus templatnya;positif
Pengguna Google;1;26/03/2025 21:56;ini aplikasi apa omg sekali dua kali keluar tibatiba gitu gpp lah ini ngelunjak;negatif
Pengguna Google;5;26/03/2025 21:52;aplikasi yang bagus dan bisa di gunakan untuk mengedit vidio;positif
Pengguna Google;3;26/03/2025 21:52;"ko aku download tpi GK berhasil"" ya kk";negatif
Pengguna Google;5;26/03/2025 21:51;bagus tapi mb nya gede banget ah;netral
Pengguna Google;4;26/03/2025 21:49;bagus si;positif
Pengguna Google;1;26/03/2025 21:46;naik nya lama;negatif
Pengguna Google;1;26/03/2025 21:39;GAJELAS BET GA BISA DI BUKA;negatif
Pengguna Google;2;26/03/2025 21:33;Apk pelit;negatif
Pengguna Google;1;26/03/2025 21:32;parah makin banyak iklan makin berat aplikasi nya;negatif
Pengguna Google;5;26/03/2025 21:31;bagus banget cocok buat bikin konten tapi terlalu banyak iklan;netral
Pengguna Google;4;26/03/2025 21:27;Baguss;positif
Pengguna Google;2;26/03/2025 21:26;CapCut aplikasi yang seru;positif
Pengguna Google;2;26/03/2025 21:24;"capcut makin di update makin parah dh kata gw mh, masih enakan yg dlu sebelum di update, tolong donk deplover nya, jgn cuma ambil untung nya aja, masa setiap nambahin overlay sering"" kluar sendiri sih gimana, tolong donk di perbaiki lagi, cape bulak balik masuk nya, mending bentar jamana lama banget lagi???????????????klw sudah di perbaiki nanti saya tambahin lagi bintang nya, klw bisa jgn ada pro klw pro lama"" saya gx bisa pake donk";negatif
Pengguna Google;1;26/03/2025 21:24;selalu ngelag,buat kalian yang mau download aku usahain kalian gak usah download ini deh,karna terlalu ngelag;negatif
Pengguna Google;5;26/03/2025 21:19;berguna banget kalo buat ngedit;positif
Pengguna Google;5;26/03/2025 21:16;ini aplikasi ini sangat bagus bisa untuk edit foto/video;positif
Pengguna Google;5;26/03/2025 21:12;Cantek baguss;positif
Pengguna Google;5;26/03/2025 21:06;baguss banget;positif
Pengguna Google;5;26/03/2025 21:02;bagus aku suka;positif
Pengguna Google;5;26/03/2025 20:51;Bagus kok ini sekarang ada iklan nya jadi agak terganggu;netral
Pengguna Google;5;26/03/2025 20:49;memudahkan;negatif
Pengguna Google;5;26/03/2025 20:47;uuuuuuapik temen iku loh tapi Yo ngono kakean sponsor dadi aku kadang ngamok tapi Yo apik se magkane tak kei bintang limo i love you capcut????????sekian teko aku wassalamu'alaikum wr. wa.??????????????nek Ono salah maap no Yo ????????????;positif
Pengguna Google;4;26/03/2025 20:46;aplikasinya bagus tapi sayangnya bnyak yg gak bsa di pakai intinya harus premium.;netral
Pengguna Google;5;26/03/2025 20:35;bagus sih tapi yang tidak membaguskan memoriku penuh??;netral
Pengguna Google;4;26/03/2025 20:27;aplikasi nya bagus tapi, sedikit dikurangi iklan nya..;netral
Pengguna Google;5;26/03/2025 20:26;bagus banget tau;positif
Pengguna Google;5;26/03/2025 20:26;bagus;positif
Pengguna Google;5;26/03/2025 20:24;good;positif
Pengguna Google;5;26/03/2025 20:23;bagus utk para pemula dan simpel;positif
Pengguna Google;5;26/03/2025 20:19;sangat bagus sekali;positif
Pengguna Google;1;26/03/2025 19:56;capcut kontl cuman nge export vidio masih ada iklan judol bangke;negatif
Pengguna Google;5;26/03/2025 19:35;good;positif
Pengguna Google;5;26/03/2025 19:31;rumayan suka aku gak suka karena pero;negatif
Pengguna Google;5;26/03/2025 19:13;aplikasi ny terlalu berat dan heran kepental Mulu habis itu ku uinstal baru ku donglowd lagi ga bisa dibuka ni apk;netral
Pengguna Google;5;26/03/2025 19:12;ok;netral
Pengguna Google;1;26/03/2025 18:46;babi iklan terossss;negatif
Pengguna Google;1;26/03/2025 18:45;kakean iklan kon go fitur pro, fitur kie mbe balik iklan terus kabeh iklan kok di terima;negatif
Pengguna Google;1;26/03/2025 18:39;capcut nya bikin orang kesel anying dulu gk gini cok capcut dulu gk bikin ngeleg sekarang bikin ngeleg mana loading nya lama bikin kesel mau ngonten aja pun susah bikin ruangan penuh aja ?????? kalo capcut nya udah di perbaiki saya kasih bintang 5 kalo sekarang saya kasih bintang 1 dulu deh????;netral
Pengguna Google;5;26/03/2025 18:36;busett, bagus amat ni aplikasi;positif
Pengguna Google;5;26/03/2025 18:32;hem kaga bisa di donlot co;negatif
Pengguna Google;2;26/03/2025 18:21;Akeh iklan eee coo;negatif
Pengguna Google;1;26/03/2025 18:20;iklan e ga ush ke akeh, gak kapik en;negatif
Pengguna Google;2;26/03/2025 18:14;mantappp;positif
Pengguna Google;5;26/03/2025 18:06;??;positif
Pengguna Google;4;26/03/2025 18:01;Mehong pdhal dulu gratis dan yap saya berlangganan karna lgi butuh. Tolong pihak capcut untuk ke depannya, kasih diskon??Lihat harganya, menjerit cuanku??Thank youuu! Smoga ada diskon;negatif
Pengguna Google;5;26/03/2025 17:59;mantap;positif
Pengguna Google;2;26/03/2025 17:58;terlalu banyak iklannya sama terlalu banyak berbayar;negatif
Pengguna Google;2;26/03/2025 17:56;kebanyakan iklan, terus harus premium dulu ribet, padahal dulu ga kayak ginii????;negatif
Pengguna Google;1;26/03/2025 17:36;ini aplikasi edit video atau aplikasi templeat kok semua vitur dibuat pro, mau belajar edit video malah disuruh bayar, mau ngetes ide kreatif pun harus bayar.;negatif
Pengguna Google;1;26/03/2025 17:34;makin di update makin lemot, lebih suka capcut yg lama ga banyak tingkah;negatif
Pengguna Google;3;26/03/2025 17:23;baik;positif
Pengguna Google;1;26/03/2025 17:21;iklan-nya kaya laron banyak bangett;negatif
Pengguna Google;2;26/03/2025 17:19;kebanyakan pro, jadi susah bikin vidio buat nugas sekolah;negatif
Pengguna Google;5;26/03/2025 17:17;Apk keren buat edit,mantap Joss banget tpi sekarang setelah di perbarui malah susah untuk ngedit dan selalu hak cipta dibisuksan suaranya,enakan versi yg ke 3 itu dari pada yg terbaru sekarang;positif
Pengguna Google;1;26/03/2025 17:17;tolong ini tidak bisa;negatif
Pengguna Google;1;26/03/2025 17:05;apknya error malah kaga ada diberanda;negatif
Pengguna Google;5;26/03/2025 17:05;Bagus buat pemua;positif
Pengguna Google;5;26/03/2025 17:01;Sngat baik;positif
Pengguna Google;2;26/03/2025 16:57;capcut kok gampang ngelek ya plus selalu keluar masuk pada saat editing, kok sekarang gini sih mohon untuk di benarkan lagi fitur-fitur nya biar kualitas nya lebih bagus, baru kali ini aku merasa di kecewakan;negatif
Pengguna Google;5;26/03/2025 16:54;??;netral
Pengguna Google;1;26/03/2025 16:53;padahalll jelas jelasss ga pakek future pro tapi pas eksporrr susahh BANGEDD harus join pro mulu take down ajaa apk inii awali awall suka bangett ehh sekarang malah ga jelas gini apk nya;negatif
Pengguna Google;5;26/03/2025 16:52;capcut bodok;negatif
Pengguna Google;2;26/03/2025 16:52;Kebanyakan iklan;negatif
Pengguna Google;5;26/03/2025 16:52;sangat bagus;positif
Pengguna Google;1;26/03/2025 16:50;Tidak bisa masuk kek aplikasinya saat ingin memiliki akun;negatif
Pengguna Google;1;26/03/2025 16:49;buruk;negatif
Pengguna Google;1;26/03/2025 16:48;pro jadi bayar,banyak meta ai,banyak iklan cocok bin 1;netral
Pengguna Google;4;26/03/2025 16:47;bagusss bgttt klo kata saya ya,tapi tolong jngn di pakein fitur proo karna ngeluarin bnyk budget buat pake fitur proo klo yg kurang mampu beli fitur proo gimana?kesiankn mendingan klo KTA saya hilngin fitur pro nya yaa tapi bagusss bgt lohh JJ nya fitur fiturnya tapi knp fitur jelek ga di proo in tapi fitur bagus di proo in,tapi bagusssss bgtttt saya sukaaaaaaa;netral
Pengguna Google;1;26/03/2025 16:45;kikir tai;negatif
Pengguna Google;1;26/03/2025 16:43;make template aja susah sekarang harus bayar beda sama dulu yang gratis;negatif
Pengguna Google;5;26/03/2025 16:42;good;positif
Pengguna Google;1;26/03/2025 16:39;astaga semuanya aja pro in males aku sama capcut;negatif
